SampleA replica 1


26/04/09
09:30:00.000000
Unidades: nm / %R
Instrumento: Demo Spectrophotometer
#DATA
250	0,052277
255	0,058572
260	0,053182
265	0,052507
270	0,045524
275	0,056105
280	0,055652
285	0,063292
290	0,050989
295	0,053678
300	0,053883
305	0,060579
310	0,052272
315	0,0542
320	0,055903
325	0,053856
330	0,050751
335	0,054015
340	0,058476
345	0,048038
350	0,0539
355	0,049801
360	0,059343
365	0,04582
370	0,05071
375	0,055461
380	0,061474
385	0,05339
390	0,051017
395	0,063273
400	0,046704
405	0,043027
410	0,0563
415	0,051669
420	0,049154
425	0,057884
430	0,055645
435	0,051691
440	0,048196
445	0,059047
450	0,058025
455	0,054368
460	0,064188
465	0,049698
470	0,047515
475	0,051779
480	0,055107
485	0,056651
490	0,054328
495	0,057395
500	0,04948
505	0,063061
510	0,055537
515	0,061642
520	0,057878
525	0,058559
530	0,059235
535	0,058739
540	0,059829
545	0,063377
550	0,057832
555	0,060514
560	0,056642
565	0,064414
570	0,053956
575	0,066469
580	0,057391
585	0,050568
590	0,058493
595	0,05458
600	0,062323
605	0,054993
610	0,056163
615	0,049086
620	0,056414
625	0,046699
630	0,051043
635	0,062912
640	0,063187
645	0,061535
650	0,054725
655	0,059475
660	0,05985
665	0,054234
670	0,067702
675	0,064732
680	0,059403
685	0,060807
690	0,06188
695	0,050798
700	0,05994
705	0,057938
710	0,056513
715	0,060291
720	0,070862
725	0,065257
730	0,059378
735	0,065279
740	0,069598
745	0,067411
750	0,063274
755	0,059931
760	0,066849
765	0,065519
770	0,068224
775	0,067121
780	0,069393
785	0,06167
790	0,071136
795	0,065742
800	0,075337
805	0,061724
810	0,07406
815	0,066582
820	0,06255
825	0,063604
830	0,064639
835	0,068582
840	0,069296
845	0,064037
850	0,067009
855	0,078069
860	0,076224
865	0,069998
870	0,068239
875	0,068883
880	0,071586
885	0,063642
890	0,067709
895	0,060894
900	0,071475
905	0,072959
910	0,067554
915	0,078087
920	0,064338
925	0,063396
930	0,072092
935	0,07646
940	0,0799
945	0,069443
950	0,07739
955	0,072064
960	0,071656
965	0,0772
970	0,076309
975	0,065432
980	0,080964
985	0,080751
990	0,070993
995	0,076372
