SampleB replica 1


26/04/09
10:00:00.000000
Unidades: nm / %R
Instrumento: Demo Spectrophotometer
#DATA
250	0,854664
255	0,855062
260	0,863682
265	0,864319
270	0,853369
275	0,865324
280	0,858086
285	0,860969
290	0,868115
295	0,864442
300	0,858607
305	0,855573
310	0,849436
315	0,856852
320	0,859728
325	0,856265
330	0,861041
335	0,862652
340	0,861784
345	0,860364
350	0,865223
355	0,867409
360	0,860614
365	0,874029
370	0,867424
375	0,868982
380	0,873421
385	0,872052
390	0,876666
395	0,874351
400	0,870863
405	0,876731
410	0,870186
415	0,877406
420	0,877628
425	0,877652
430	0,878913
435	0,870969
440	0,878414
445	0,882355
450	0,883375
455	0,878071
460	0,890121
465	0,879992
470	0,889647
475	0,887359
480	0,882362
485	0,894787
490	0,880208
495	0,890987
500	0,891559
505	0,88332
510	0,893706
515	0,885519
520	0,888197
525	0,887998
530	0,885929
535	0,890522
540	0,89027
545	0,877361
550	0,892397
555	0,877307
560	0,890501
565	0,890666
570	0,87925
575	0,882303
580	0,878463
585	0,882534
590	0,881671
595	0,886699
600	0,88893
605	0,888923
610	0,878691
615	0,880005
620	0,872175
625	0,876099
630	0,884483
635	0,887264
640	0,872537
645	0,875267
650	0,877617
655	0,878667
660	0,872736
665	0,878422
670	0,87345
675	0,875267
680	0,877591
685	0,874415
690	0,871727
695	0,87289
700	0,872529
705	0,870657
710	0,870754
715	0,879587
720	0,873948
725	0,869222
730	0,873745
735	0,868158
740	0,875266
745	0,870829
750	0,868031
755	0,870399
760	0,859907
765	0,861737
770	0,861017
775	0,867326
780	0,874907
785	0,877042
790	0,868726
795	0,867699
800	0,855859
805	0,861828
810	0,86029
815	0,860823
820	0,862794
825	0,860992
830	0,853184
835	0,866559
840	0,857205
845	0,863525
850	0,872471
855	0,857286
860	0,849025
865	0,860052
870	0,866804
875	0,870919
880	0,85482
885	0,863304
890	0,858358
895	0,860031
900	0,873671
905	0,852835
910	0,861532
915	0,862527
920	0,865555
925	0,860566
930	0,861579
935	0,858056
940	0,861347
945	0,858286
950	0,863122
955	0,858191
960	0,861962
965	0,85998
970	0,865819
975	0,860007
980	0,851486
985	0,86676
990	0,856033
995	0,857417
1000	0,857843
1005	0,867842
1010	0,850451
1015	0,876989
1020	0,866764
1025	0,862795
1030	0,86161
1035	0,86353
1040	0,864937
1045	0,865797
1050	0,865599
1055	0,863531
1060	0,862368
1065	0,862881
1070	0,862955
1075	0,869901
1080	0,867512
1085	0,850165
1090	0,868478
1095	0,866513
1100	0,865796
1105	0,864305
1110	0,872236
1115	0,871729
1120	0,86351
1125	0,869802
1130	0,863307
1135	0,861674
1140	0,865853
1145	0,873719
1150	0,8746
1155	0,872834
1160	0,874333
1165	0,873734
1170	0,868397
1175	0,874221
1180	0,876525
1185	0,87676
1190	0,879403
1195	0,877475
1200	0,876169
1205	0,880244
1210	0,875246
1215	0,871457
1220	0,875541
1225	0,873125
1230	0,873968
1235	0,877118
1240	0,874376
1245	0,877297
1250	0,869868
1255	0,880903
1260	0,880342
1265	0,876751
1270	0,884632
1275	0,886522
1280	0,874293
1285	0,879013
1290	0,879475
1295	0,879113
1300	0,88845
1305	0,88382
1310	0,883951
1315	0,875735
1320	0,889408
1325	0,880508
1330	0,887473
1335	0,889024
1340	0,8949
1345	0,882008
1350	0,873903
1355	0,890364
1360	0,898885
1365	0,896509
1370	0,891787
1375	0,888699
1380	0,895604
1385	0,887105
1390	0,894752
1395	0,895286
1400	0,898441
1405	0,907311
1410	0,895839
1415	0,891688
1420	0,894452
1425	0,886072
1430	0,891772
1435	0,893518
1440	0,893253
1445	0,896934
1450	0,89235
1455	0,902346
1460	0,89701
1465	0,89722
1470	0,895874
1475	0,898525
1480	0,9021
1485	0,893852
1490	0,895099
1495	0,897062
1500	0,892031
1505	0,894831
1510	0,896702
1515	0,903599
1520	0,900671
1525	0,900446
1530	0,90384
1535	0,898994
1540	0,901716
1545	0,899318
1550	0,901219
1555	0,897024
1560	0,887777
1565	0,89932
1570	0,907114
1575	0,904627
1580	0,904806
1585	0,90613
1590	0,900351
1595	0,90084
1600	0,896699
1605	0,898128
1610	0,902696
1615	0,905533
1620	0,898701
1625	0,897019
1630	0,899133
1635	0,901984
1640	0,891595
1645	0,887158
1650	0,895699
1655	0,89215
1660	0,895503
1665	0,897083
1670	0,895323
1675	0,904609
1680	0,898726
1685	0,898329
1690	0,899663
1695	0,890572
1700	0,901165
1705	0,895285
1710	0,8987
1715	0,889663
1720	0,886919
1725	0,898433
1730	0,895873
1735	0,889119
1740	0,888911
1745	0,898508
1750	0,886547
1755	0,900314
1760	0,887195
1765	0,894481
1770	0,88923
1775	0,893466
1780	0,8873
1785	0,888771
1790	0,889347
1795	0,883684
1800	0,891946
1805	0,885218
1810	0,886178
1815	0,881882
1820	0,87357
1825	0,884951
1830	0,89749
1835	0,888867
1840	0,884361
1845	0,882655
1850	0,88359
1855	0,88572
1860	0,876585
1865	0,887564
1870	0,885071
1875	0,884586
1880	0,882688
1885	0,880094
1890	0,88286
1895	0,881955
1900	0,876727
1905	0,875131
1910	0,878011
1915	0,884752
