ZeroLine


26/04/09
08:55:00.000000
Unidades: nm / %
Instrumento: Demo Spectrophotometer
#DATA
250	0,001845
255	0,000767
260	0,001016
265	0,001204
270	0,000606
275	0,001001
280	0,001
285	0,000123
290	0,001509
295	0,0013
300	0,000687
305	0,000914
310	0,001253
315	0,000869
320	0,000879
325	0,000273
330	0,001277
335	0,001062
340	0,001137
345	0,000237
350	0,001825
355	0,001077
360	0,000806
365	0,002015
370	0,000977
375	0,000275
380	0,000797
385	0,0
390	0,001525
395	0,000792
400	0,000629
405	0,001536
410	0,000174
415	0,001268
420	0,0
425	0,000669
430	0,000398
435	0,001731
440	0,001883
445	0,000835
450	0,00142
455	0,00091
460	0,001284
465	0,000624
470	0,000146
475	9,8e-05
480	0,001192
485	0,002124
490	0,001135
495	0,000738
500	0,001956
505	0,001119
510	0,001051
515	0,001126
520	0,000934
525	0,000845
530	0,000283
535	0,001251
540	0,000953
545	0,001597
550	0,000816
555	4,7e-05
560	0,00095
565	0,00185
570	0,000808
575	0,000555
580	0,000403
585	0,000475
590	0,00085
595	0,00041
600	0,001749
605	0,000859
610	0,001054
615	0,001719
620	0,001752
625	0,000894
630	0,001166
635	0,001368
640	0,000904
645	0,000111
650	0,001327
655	0,001447
660	0,001208
665	0,000538
670	0,000902
675	0,000705
680	0,00085
685	0,001648
690	0,001765
695	0,001335
700	0,001274
705	0,001338
710	0,000994
715	0,000962
720	0,000663
725	0,000972
730	0,00213
735	0,001435
740	0,000829
745	0,000764
750	0,000568
755	0,001187
760	0,001196
765	0,000278
770	0,001243
775	0,000715
780	0,001713
785	0,001078
790	0,001859
795	0,000771
800	0,000856
805	0,00115
810	0,001528
815	0,001283
820	0,000383
825	0,001091
830	0,001011
835	0,000785
840	0,000676
845	0,001874
850	0,000805
855	0,000577
860	0,001319
865	0,001065
870	0,000962
875	0,001391
880	0,001244
885	0,001181
890	0,001482
895	0,001142
900	0,000692
905	0,000819
910	0,00074
915	0,001105
920	0,000461
925	8,4e-05
930	0,001044
935	0,000332
940	2,4e-05
945	0,001187
950	0,000644
955	0,001248
960	0,000735
965	0,000439
970	0,000378
975	0,000743
980	0,000863
985	0,000588
990	0,000859
995	0,000232
1000	0,001007
1005	0,000103
1010	0,000903
1015	0,001349
1020	0,001546
1025	0,001857
1030	0,000222
1035	0,001379
1040	0,001603
1045	0,00149
1050	0,000535
1055	0,001206
1060	0,00193
1065	0,000251
1070	0,001238
1075	0,001556
1080	0,000652
1085	0,001291
1090	0,000465
1095	0,000594
1100	0,000591
1105	0,001096
1110	0,000955
1115	0,001477
1120	0,00053
1125	0,000934
1130	0,001481
1135	0,00128
1140	0,000338
1145	0,001333
1150	0,000761
1155	0,001193
1160	0,00115
1165	0,00161
1170	0,001058
1175	7,3e-05
1180	0,000315
1185	0,001366
1190	0,000871
1195	0,001569
1200	0,001137
1205	0,000625
1210	0,001541
1215	0,000596
1220	0,0
1225	0,002032
1230	4,5e-05
1235	0,001318
1240	0,001469
1245	0,001074
1250	0,000158
1255	0,001508
1260	0,000279
1265	0,000328
1270	0,000819
1275	0,001394
1280	0,00115
1285	0,001405
1290	0,000778
1295	0,000914
1300	0,000431
1305	0,000842
1310	0,001297
1315	0,00085
1320	0,001238
1325	0,000713
1330	0,000704
1335	0,00102
1340	0,000903
1345	0,001296
1350	0,001089
