ReflCSP replica 1


26/04/09
09:15:00.000000
Unidades: nm / %
Instrumento: Demo Spectrophotometer
#DATA
250	0,848143
255	0,850007
260	0,852884
265	0,852947
270	0,852511
275	0,850289
280	0,846969
285	0,852687
290	0,856901
295	0,856194
300	0,853289
305	0,857215
310	0,854912
315	0,857463
320	0,855833
325	0,860897
330	0,865016
335	0,867309
340	0,873825
345	0,881317
350	0,884168
355	0,884111
360	0,887806
365	0,893016
370	0,896863
375	0,904436
380	0,909748
385	0,912733
390	0,915987
395	0,918631
400	0,929604
405	0,927767
410	0,935158
415	0,933112
420	0,927229
425	0,927219
430	0,928156
435	0,929992
440	0,933646
445	0,932888
450	0,93302
455	0,933052
460	0,933078
465	0,931938
470	0,931059
475	0,929305
480	0,924397
485	0,929205
490	0,934962
495	0,927899
500	0,927603
505	0,932493
510	0,929642
515	0,927919
520	0,93399
525	0,931146
530	0,931503
535	0,927491
540	0,93063
545	0,930222
550	0,931377
555	0,932445
560	0,932327
565	0,92941
570	0,930917
575	0,925362
580	0,930676
585	0,930746
590	0,927473
595	0,926264
600	0,928354
605	0,924835
610	0,929442
615	0,929246
620	0,925459
625	0,928389
630	0,931391
635	0,931316
640	0,9311
645	0,927556
650	0,926932
655	0,926712
660	0,9296
665	0,934814
670	0,93191
675	0,932388
680	0,931615
685	0,922662
690	0,926832
695	0,92607
700	0,931049
705	0,932298
710	0,925172
715	0,927211
720	0,928697
725	0,92549
730	0,925
735	0,924782
740	0,929397
745	0,923943
750	0,930004
755	0,926785
760	0,928706
765	0,931012
770	0,924295
775	0,923777
780	0,927431
785	0,92298
790	0,923808
795	0,925581
800	0,926314
805	0,922035
810	0,92454
815	0,927355
820	0,929557
825	0,91957
830	0,929279
835	0,927926
840	0,921956
845	0,920722
850	0,926289
855	0,923702
860	0,925281
865	0,927365
870	0,923593
875	0,925107
880	0,925957
885	0,927108
890	0,92963
895	0,929361
900	0,924912
905	0,923398
910	0,931106
915	0,925841
920	0,925116
925	0,920462
930	0,925986
935	0,921251
940	0,922114
945	0,919404
950	0,92175
955	0,923393
960	0,918637
965	0,920352
970	0,922698
975	0,919067
980	0,919006
985	0,920166
990	0,918354
995	0,924294
1000	0,919399
1005	0,924566
